feature,importance_mean,importance_std
feature_1074,0.0,0.0
feature_1075,0.0,0.0
feature_1076,0.0,0.0
feature_1077,0.0,0.0
feature_1078,0.0,0.0
feature_1079,0.0,0.0
feature_1080,0.0,0.0
feature_1081,0.0,0.0
feature_1082,0.0,0.0
feature_1083,0.0,0.0
feature_1084,0.0,0.0
feature_1085,0.0,0.0
feature_1087,0.0,0.0
feature_1088,0.0,0.0
feature_1089,0.0,0.0
feature_1090,0.0,0.0
feature_1091,0.0,0.0
feature_1092,0.0,0.0
feature_1093,0.0,0.0
feature_1094,0.0,0.0
feature_1095,0.0,0.0
feature_1096,0.0,0.0
feature_1097,0.0,0.0
feature_1098,0.0,0.0
feature_1099,0.0,0.0
feature_1100,0.0,0.0
feature_1101,0.0,0.0
feature_1102,0.0,0.0
feature_1103,0.0,0.0
feature_1104,0.0,0.0
feature_1105,0.0,0.0
feature_1107,0.0,0.0
feature_1108,0.0,0.0
feature_1109,0.0,0.0
feature_1110,0.0,0.0
feature_1111,0.0,0.0
feature_1112,0.0,0.0
feature_1113,0.0,0.0
feature_1114,0.0,0.0
feature_1115,0.0,0.0
feature_1116,0.0,0.0
feature_1118,0.0,0.0
feature_1119,0.0,0.0
feature_1120,0.0,0.0
feature_1121,0.0,0.0
feature_1122,0.0,0.0
feature_1123,0.0,0.0
feature_1124,0.0,0.0
feature_1125,0.0,0.0
feature_1126,0.0,0.0
feature_1127,0.0,0.0
feature_1128,0.0,0.0
feature_1129,0.0,0.0
feature_1130,0.0,0.0
feature_1132,0.0,0.0
feature_1133,0.0,0.0
feature_1134,0.0,0.0
feature_1135,0.0,0.0
feature_1136,0.0,0.0
feature_1137,0.0,0.0
feature_1138,0.0,0.0
feature_1139,0.0,0.0
feature_1140,0.0,0.0
feature_1141,0.0,0.0
feature_1142,0.0,0.0
feature_1143,0.0,0.0
feature_1144,0.0,0.0
feature_1145,0.0,0.0
feature_1146,0.0,0.0
feature_1147,0.0,0.0
feature_1149,0.0,0.0
feature_1150,0.0,0.0
feature_1151,0.0,0.0
feature_1152,0.0,0.0
feature_1153,0.0,0.0
feature_1154,0.0,0.0
feature_1155,0.0,0.0
feature_1156,0.0,0.0
feature_1157,0.0,0.0
feature_1158,0.0,0.0
feature_1159,0.0,0.0
feature_1160,0.0,0.0
feature_1161,0.0,0.0
feature_1162,0.0,0.0
feature_1163,0.0,0.0
feature_1164,0.0,0.0
feature_1165,0.0,0.0
feature_1166,0.0,0.0
feature_1167,0.0,0.0
feature_1168,0.0,0.0
feature_1170,0.0,0.0
feature_1171,0.0,0.0
feature_1172,0.0,0.0
feature_1173,0.0,0.0
feature_1174,0.0,0.0
feature_1175,0.0,0.0
feature_1176,0.0,0.0
feature_1177,0.0,0.0
feature_1178,0.0,0.0
feature_1179,0.0,0.0
feature_1180,0.0,0.0
feature_1181,0.0,0.0
feature_1182,0.0,0.0
feature_1183,0.0,0.0
feature_1185,0.0,0.0
feature_1186,0.0,0.0
feature_1187,0.0,0.0
feature_1188,0.0,0.0
feature_1189,0.0,0.0
feature_1190,0.0,0.0
feature_1191,0.0,0.0
feature_1192,0.0,0.0
feature_1193,0.0,0.0
feature_1194,0.0,0.0
feature_1195,0.0,0.0
feature_1196,0.0,0.0
feature_1197,0.0,0.0
feature_1198,0.0,0.0
feature_1199,0.0,0.0
feature_1200,0.0,0.0
feature_1201,0.0,0.0
feature_1202,0.0,0.0
feature_1203,0.0,0.0
feature_1204,0.0,0.0
feature_1205,0.0,0.0
feature_1206,0.0,0.0
feature_1207,0.0,0.0
feature_1208,0.0,0.0
feature_1209,0.0,0.0
feature_1210,0.0,0.0
feature_1211,0.0,0.0
feature_1212,0.0,0.0
feature_1213,0.0,0.0
feature_1214,0.0,0.0
feature_1215,0.0,0.0
feature_1216,0.0,0.0
feature_1217,0.0,0.0
feature_1218,0.0,0.0
feature_1219,0.0,0.0
feature_1220,0.0,0.0
feature_1221,0.0,0.0
feature_1222,0.0,0.0
feature_1224,0.0,0.0
feature_1225,0.0,0.0
feature_1227,0.0,0.0
feature_1228,0.0,0.0
feature_1229,0.0,0.0
feature_1230,0.0,0.0
feature_1231,0.0,0.0
feature_1232,0.0,0.0
feature_1233,0.0,0.0
feature_1234,0.0,0.0
feature_1235,0.0,0.0
feature_1236,0.0,0.0
feature_1237,0.0,0.0
feature_1238,0.0,0.0
feature_1239,0.0,0.0
feature_1240,0.0,0.0
feature_1241,0.0,0.0
feature_1242,0.0,0.0
feature_1243,0.0,0.0
feature_1244,0.0,0.0
feature_1245,0.0,0.0
feature_1246,0.0,0.0
feature_1247,0.0,0.0
feature_1248,0.0,0.0
feature_1250,0.0,0.0
feature_1251,0.0,0.0
feature_1252,0.0,0.0
feature_1253,0.0,0.0
feature_1254,0.0,0.0
feature_1255,0.0,0.0
feature_1256,0.0,0.0
feature_1257,0.0,0.0
feature_1258,0.0,0.0
feature_1259,0.0,0.0
feature_1260,0.0,0.0
feature_1261,0.0,0.0
feature_1262,0.0,0.0
feature_1263,0.0,0.0
feature_1264,0.0,0.0
feature_1265,0.0,0.0
feature_1266,0.0,0.0
feature_1267,0.0,0.0
feature_1268,0.0,0.0
feature_1269,0.0,0.0
feature_1270,0.0,0.0
feature_1271,0.0,0.0
feature_1272,0.0,0.0
feature_1273,0.0,0.0
feature_1274,0.0,0.0
feature_1275,0.0,0.0
feature_1276,0.0,0.0
feature_1277,0.0,0.0
feature_1278,0.0,0.0
feature_1279,0.0,0.0
feature_1280,0.0,0.0
feature_1281,0.0,0.0
feature_1282,0.0,0.0
feature_1283,0.0,0.0
feature_1284,0.0,0.0
feature_1285,0.0,0.0
feature_1286,0.0,0.0
feature_1287,0.0,0.0
feature_1288,0.0,0.0
feature_1289,0.0,0.0
feature_1290,0.0,0.0
feature_1291,0.0,0.0
feature_1292,0.0,0.0
feature_1293,0.0,0.0
feature_1295,0.0,0.0
feature_1296,0.0,0.0
feature_1297,0.0,0.0
feature_1298,0.0,0.0
feature_1299,0.0,0.0
feature_1300,0.0,0.0
feature_1301,0.0,0.0
feature_1302,0.0,0.0
feature_1303,0.0,0.0
feature_1304,0.0,0.0
feature_1305,0.0,0.0
feature_1306,0.0,0.0
feature_1307,0.0,0.0
feature_1308,0.0,0.0
feature_1309,0.0,0.0
feature_1310,0.0,0.0
feature_1311,0.0,0.0
feature_1312,0.0,0.0
feature_1313,0.0,0.0
feature_1314,0.0,0.0
feature_1315,0.0,0.0
feature_1317,0.0,0.0
feature_1318,0.0,0.0
feature_1319,0.0,0.0
feature_1321,0.0,0.0
feature_1322,0.0,0.0
feature_1323,0.0,0.0
feature_1324,0.0,0.0
feature_1325,0.0,0.0
feature_1326,0.0,0.0
feature_1327,0.0,0.0
feature_1328,0.0,0.0
feature_1329,0.0,0.0
feature_1331,0.0,0.0
feature_1332,0.0,0.0
feature_1333,0.0,0.0
feature_1334,0.0,0.0
feature_1335,0.0,0.0
feature_1336,0.0,0.0
feature_1337,0.0,0.0
feature_1338,0.0,0.0
feature_1339,0.0,0.0
feature_1340,0.0,0.0
feature_1341,0.0,0.0
feature_1342,0.0,0.0
feature_1343,0.0,0.0
feature_1344,0.0,0.0
feature_1345,0.0,0.0
feature_1346,0.0,0.0
feature_1347,0.0,0.0
feature_1348,0.0,0.0
feature_1349,0.0,0.0
feature_1350,0.0,0.0
feature_1351,0.0,0.0
feature_1352,0.0,0.0
feature_1353,0.0,0.0
feature_1354,0.0,0.0
feature_1355,0.0,0.0
feature_1358,0.0,0.0
feature_1359,0.0,0.0
feature_1360,0.0,0.0
feature_1361,0.0,0.0
feature_1362,0.0,0.0
feature_1363,0.0,0.0
feature_1364,0.0,0.0
feature_1365,0.0,0.0
feature_1366,0.0,0.0
feature_1367,0.0,0.0
feature_1368,0.0,0.0
feature_1369,0.0,0.0
feature_1370,0.0,0.0
feature_1371,0.0,0.0
feature_1372,0.0,0.0
feature_1373,0.0,0.0
feature_1374,0.0,0.0
feature_1375,0.0,0.0
feature_1376,0.0,0.0
feature_1377,0.0,0.0
feature_1378,0.0,0.0
feature_1379,0.0,0.0
feature_1380,0.0,0.0
feature_1381,0.0,0.0
feature_1382,0.0,0.0
feature_1383,0.0,0.0
feature_1384,0.0,0.0
feature_1385,0.0,0.0
feature_1386,0.0,0.0
feature_1387,0.0,0.0
feature_1388,0.0,0.0
feature_1389,0.0,0.0
feature_1390,0.0,0.0
feature_1391,0.0,0.0
feature_1392,0.0,0.0
feature_1395,0.0,0.0
feature_1396,0.0,0.0
feature_1397,0.0,0.0
feature_1398,0.0,0.0
feature_1399,0.0,0.0
feature_1400,0.0,0.0
feature_1401,0.0,0.0
feature_1402,0.0,0.0
feature_1403,0.0,0.0
feature_1404,0.0,0.0
feature_1405,0.0,0.0
feature_1406,0.0,0.0
feature_1407,0.0,0.0
feature_1408,0.0,0.0
feature_1409,0.0,0.0
feature_1410,0.0,0.0
feature_1411,0.0,0.0
feature_1412,0.0,0.0
feature_1413,0.0,0.0
feature_1415,0.0,0.0
feature_1416,0.0,0.0
feature_1417,0.0,0.0
feature_1418,0.0,0.0
feature_1419,0.0,0.0
feature_1420,0.0,0.0
feature_1421,0.0,0.0
feature_1422,0.0,0.0
feature_1423,0.0,0.0
feature_1424,0.0,0.0
feature_1426,0.0,0.0
feature_1427,0.0,0.0
feature_1428,0.0,0.0
feature_1429,0.0,0.0
feature_1430,0.0,0.0
feature_1431,0.0,0.0
feature_1432,0.0,0.0
feature_1433,0.0,0.0
feature_1434,0.0,0.0
feature_1435,0.0,0.0
feature_1436,0.0,0.0
feature_1437,0.0,0.0
feature_1438,0.0,0.0
feature_1439,0.0,0.0
feature_1440,0.0,0.0
feature_1441,0.0,0.0
feature_1442,0.0,0.0
feature_1443,0.0,0.0
feature_1444,0.0,0.0
feature_1446,0.0,0.0
feature_1447,0.0,0.0
feature_1449,0.0,0.0
feature_1450,0.0,0.0
feature_1451,0.0,0.0
feature_1452,0.0,0.0
feature_1453,0.0,0.0
feature_1454,0.0,0.0
feature_1455,0.0,0.0
feature_1457,0.0,0.0
feature_1458,0.0,0.0
feature_1459,0.0,0.0
feature_1460,0.0,0.0
feature_1461,0.0,0.0
feature_1462,0.0,0.0
feature_1463,0.0,0.0
feature_1464,0.0,0.0
feature_1465,0.0,0.0
feature_1466,0.0,0.0
feature_1467,0.0,0.0
feature_1468,0.0,0.0
feature_1469,0.0,0.0
feature_1470,0.0,0.0
feature_1471,0.0,0.0
feature_1472,0.0,0.0
feature_1473,0.0,0.0
feature_1474,0.0,0.0
feature_1475,0.0,0.0
feature_1476,0.0,0.0
feature_1477,0.0,0.0
feature_1478,0.0,0.0
feature_1479,0.0,0.0
feature_1480,0.0,0.0
feature_1481,0.0,0.0
feature_1482,0.0,0.0
feature_1483,0.0,0.0
feature_1484,0.0,0.0
feature_1485,0.0,0.0
feature_1486,0.0,0.0
feature_1487,0.0,0.0
feature_1488,0.0,0.0
feature_1489,0.0,0.0
feature_1490,0.0,0.0
feature_1491,0.0,0.0
feature_1492,0.0,0.0
feature_1493,0.0,0.0
feature_1494,0.0,0.0
feature_1495,0.0,0.0
feature_1496,0.0,0.0
feature_1497,0.0,0.0
feature_1498,0.0,0.0
feature_1499,0.0,0.0
feature_1500,0.0,0.0
feature_1501,0.0,0.0
feature_1502,0.0,0.0
feature_1503,0.0,0.0
feature_1504,0.0,0.0
feature_1505,0.0,0.0
feature_1506,0.0,0.0
feature_1507,0.0,0.0
feature_1508,0.0,0.0
feature_1509,0.0,0.0
feature_1510,0.0,0.0
feature_1511,0.0,0.0
feature_1512,0.0,0.0
feature_1513,0.0,0.0
feature_1514,0.0,0.0
feature_1515,0.0,0.0
feature_1516,0.0,0.0
feature_1517,0.0,0.0
feature_1518,0.0,0.0
feature_1519,0.0,0.0
feature_1520,0.0,0.0
feature_1521,0.0,0.0
feature_1522,0.0,0.0
feature_1523,0.0,0.0
feature_1524,0.0,0.0
feature_1525,0.0,0.0
feature_1526,0.0,0.0
feature_1527,0.0,0.0
feature_1528,0.0,0.0
feature_1529,0.0,0.0
feature_1530,0.0,0.0
feature_1531,0.0,0.0
feature_1532,0.0,0.0
feature_1533,0.0,0.0
feature_1535,0.0,0.0
feature_1536,0.0,0.0
feature_1537,0.0,0.0
feature_1538,0.0,0.0
feature_1539,0.0,0.0
feature_1540,0.0,0.0
feature_1541,0.0,0.0
feature_1542,0.0,0.0
feature_1543,0.0,0.0
feature_1544,0.0,0.0
feature_1545,0.0,0.0
feature_1546,0.0,0.0
feature_1547,0.0,0.0
feature_1548,0.0,0.0
feature_1549,0.0,0.0
feature_1550,0.0,0.0
feature_1551,0.0,0.0
feature_1552,0.0,0.0
feature_1553,0.0,0.0
feature_1554,0.0,0.0
feature_1555,0.0,0.0
feature_1556,0.0,0.0
feature_1557,0.0,0.0
feature_1558,0.0,0.0
feature_1559,0.0,0.0
feature_1560,0.0,0.0
feature_1561,0.0,0.0
feature_1562,0.0,0.0
feature_1563,0.0,0.0
feature_1564,0.0,0.0
feature_1565,0.0,0.0
feature_1566,0.0,0.0
feature_1567,0.0,0.0
feature_31,0.0,0.0
feature_1569,0.0,0.0
feature_1571,0.0,0.0
feature_1572,0.0,0.0
feature_1573,0.0,0.0
feature_1574,0.0,0.0
feature_1579,0.0,0.0
feature_1580,0.0,0.0
feature_1581,0.0,0.0
feature_1582,0.0,0.0
feature_1583,0.0,0.0
feature_1584,0.0,0.0
feature_1585,0.0,0.0
feature_1586,0.0,0.0
feature_1588,0.0,0.0
feature_1589,0.0,0.0
feature_1590,0.0,0.0
feature_1591,0.0,0.0
feature_1592,0.0,0.0
feature_1593,0.0,0.0
feature_1594,0.0,0.0
feature_1595,0.0,0.0
feature_1596,0.0,0.0
feature_1597,0.0,0.0
feature_1598,0.0,0.0
feature_1599,0.0,0.0
feature_1600,0.0,0.0
feature_1601,0.0,0.0
feature_1602,0.0,0.0
feature_1603,0.0,0.0
feature_1604,0.0,0.0
feature_1605,0.0,0.0
feature_1606,0.0,0.0
feature_1607,0.0,0.0
feature_1608,0.0,0.0
feature_1609,0.0,0.0
feature_1610,0.0,0.0
feature_1611,0.0,0.0
feature_1612,0.0,0.0
feature_1613,0.0,0.0
feature_1614,0.0,0.0
feature_1615,0.0,0.0
feature_1616,0.0,0.0
feature_1617,0.0,0.0
feature_1618,0.0,0.0
feature_1619,0.0,0.0
feature_1620,0.0,0.0
feature_1621,0.0,0.0
feature_1622,0.0,0.0
feature_1623,0.0,0.0
feature_1624,0.0,0.0
feature_1625,0.0,0.0
feature_1626,0.0,0.0
feature_1627,0.0,0.0
feature_1628,0.0,0.0
feature_1629,0.0,0.0
feature_1630,0.0,0.0
feature_1631,0.0,0.0
feature_1632,0.0,0.0
feature_1633,0.0,0.0
feature_1634,0.0,0.0
feature_1635,0.0,0.0
feature_1636,0.0,0.0
feature_1637,0.0,0.0
feature_1638,0.0,0.0
feature_1639,0.0,0.0
feature_1640,0.0,0.0
feature_1641,0.0,0.0
feature_1642,0.0,0.0
feature_1643,0.0,0.0
feature_1644,0.0,0.0
feature_1645,0.0,0.0
feature_1646,0.0,0.0
feature_1647,0.0,0.0
feature_1648,0.0,0.0
feature_1649,0.0,0.0
feature_1650,0.0,0.0
feature_1651,0.0,0.0
feature_1652,0.0,0.0
feature_1653,0.0,0.0
feature_1654,0.0,0.0
feature_1655,0.0,0.0
feature_1656,0.0,0.0
feature_1658,0.0,0.0
feature_1659,0.0,0.0
feature_1660,0.0,0.0
feature_1661,0.0,0.0
feature_1662,0.0,0.0
feature_1663,0.0,0.0
feature_1664,0.0,0.0
feature_1665,0.0,0.0
feature_1666,0.0,0.0
feature_1667,0.0,0.0
feature_1668,0.0,0.0
feature_1669,0.0,0.0
feature_1670,0.0,0.0
feature_1671,0.0,0.0
feature_1672,0.0,0.0
feature_1673,0.0,0.0
feature_1674,0.0,0.0
feature_1675,0.0,0.0
feature_1676,0.0,0.0
feature_1677,0.0,0.0
feature_1678,0.0,0.0
feature_1679,0.0,0.0
feature_1680,0.0,0.0
feature_1681,0.0,0.0
feature_1682,0.0,0.0
feature_1683,0.0,0.0
feature_1684,0.0,0.0
feature_1685,0.0,0.0
feature_1686,0.0,0.0
feature_1687,0.0,0.0
feature_1688,0.0,0.0
feature_1689,0.0,0.0
feature_1690,0.0,0.0
feature_1691,0.0,0.0
feature_1692,0.0,0.0
feature_1693,0.0,0.0
feature_1694,0.0,0.0
feature_1695,0.0,0.0
feature_1696,0.0,0.0
feature_1697,0.0,0.0
feature_1698,0.0,0.0
feature_1699,0.0,0.0
feature_1700,0.0,0.0
feature_1701,0.0,0.0
feature_1702,0.0,0.0
feature_1703,0.0,0.0
feature_1704,0.0,0.0
feature_1705,0.0,0.0
feature_1706,0.0,0.0
feature_1707,0.0,0.0
feature_1708,0.0,0.0
feature_1709,0.0,0.0
feature_1710,0.0,0.0
feature_1711,0.0,0.0
feature_1712,0.0,0.0
feature_1713,0.0,0.0
feature_1714,0.0,0.0
feature_1715,0.0,0.0
feature_1782,0.00022446689113355677,0.0004489337822671136
feature_1752,0.00022446689113355677,0.0004489337822671135
feature_1785,0.00022446689113355677,0.0004489337822671136
feature_1787,0.00022446689113355677,0.0004489337822671135
feature_910,0.00022446689113355677,0.0004489337822671135
feature_9,0.00022446689113355677,0.0004489337822671135
feature_1758,0.00044893378226711355,0.0005498293474260756
feature_1746,0.0006734006734006703,0.0005498293474260756
feature_1762,0.0006734006734006703,0.0005498293474260757
feature_1745,0.0008978675645342271,0.0004489337822671135
feature_1766,0.0008978675645342271,0.0004489337822671135
feature_178,0.001122334455667784,0.0
feature_204,0.001122334455667784,0.0
feature_207,0.001122334455667784,0.0
feature_233,0.001122334455667784,0.0
feature_282,0.001122334455667784,0.0
feature_348,0.001122334455667784,0.0
feature_363,0.001122334455667784,0.0
feature_368,0.001122334455667784,0.0
feature_390,0.001122334455667784,0.0
feature_404,0.001122334455667784,0.0
feature_405,0.001122334455667784,0.0
feature_414,0.001122334455667784,0.0
feature_428,0.001122334455667784,0.0
feature_431,0.001122334455667784,0.0
feature_465,0.001122334455667784,0.0
feature_475,0.001122334455667784,0.0
feature_496,0.001122334455667784,0.0
feature_505,0.001122334455667784,0.0
feature_508,0.001122334455667784,0.0
feature_511,0.001122334455667784,0.0
feature_517,0.001122334455667784,0.0
feature_528,0.001122334455667784,0.0
feature_530,0.001122334455667784,0.0
feature_543,0.001122334455667784,0.0
feature_571,0.001122334455667784,0.0
feature_585,0.001122334455667784,0.0
feature_604,0.001122334455667784,0.0
feature_664,0.001122334455667784,0.0
feature_749,0.001122334455667784,0.0
feature_800,0.001122334455667784,0.0
feature_803,0.001122334455667784,0.0
feature_804,0.001122334455667784,0.0
feature_829,0.001122334455667784,0.0
feature_839,0.001122334455667784,0.0
feature_876,0.001122334455667784,0.0
feature_879,0.001122334455667784,0.0
feature_898,0.001122334455667784,0.0
feature_1356,0.001122334455667784,0.0
feature_1534,0.001122334455667784,0.0
feature_1357,0.001122334455667784,0.0
feature_1066,0.001122334455667784,0.0
feature_1570,0.001122334455667784,0.0
feature_1184,0.001122334455667784,0.0
feature_1169,0.001122334455667784,0.0
feature_1731,0.001122334455667784,0.0
feature_1046,0.001122334455667784,0.0
feature_1414,0.001122334455667784,0.0
feature_1575,0.001122334455667784,0.0
feature_1576,0.001122334455667784,0.0
feature_1577,0.001122334455667784,0.0
feature_1578,0.001122334455667784,0.0
feature_1657,0.001122334455667784,0.0
feature_1294,0.001122334455667784,0.0
feature_1445,0.001122334455667784,0.0
feature_1117,0.001122334455667784,0.0
feature_1316,0.001122334455667784,0.0
feature_1448,0.001122334455667784,0.0
feature_1106,0.001122334455667784,0.0
feature_1131,0.001122334455667784,0.0
feature_1086,0.001122334455667784,0.0
feature_1587,0.001122334455667784,0.0
feature_1393,0.001122334455667784,0.0
feature_1394,0.001122334455667784,0.0
feature_1320,0.001122334455667784,0.0
feature_21,0.001122334455667784,0.0
feature_1761,0.001122334455667784,0.0
feature_41,0.001122334455667784,0.0
feature_1223,0.001122334455667784,0.0
feature_1456,0.001122334455667784,0.0
feature_1425,0.001122334455667784,0.0
feature_74,0.001122334455667784,0.0
feature_1059,0.001122334455667784,0.0
feature_1060,0.001122334455667784,0.0
feature_1226,0.001122334455667784,0.0
feature_1770,0.001122334455667784,0.0010038464545453556
feature_1148,0.001122334455667784,0.0
feature_85,0.001122334455667784,0.0
feature_1049,0.001122334455667784,0.0
feature_1249,0.001122334455667784,0.0
feature_1568,0.001122334455667784,0.0
feature_118,0.001122334455667784,0.0
feature_1330,0.001122334455667784,0.0
feature_905,0.001122334455667784,0.0
feature_1742,0.0013468013468013406,0.0004489337822671136
feature_10,0.0013468013468013406,0.0010996586948521514
feature_11,0.0013468013468013406,0.0004489337822671136
feature_1783,0.0015712682379348975,0.0005498293474260757
feature_1754,0.0017957351290684542,0.0016797564025921095
feature_904,0.0017957351290684542,0.0005498293474260757
feature_1743,0.0017957351290684542,0.0008978675645342272
feature_1792,0.0017957351290684542,0.0011445610580455132
feature_5,0.002020202020202011,0.0008398782012960549
feature_1760,0.002020202020202011,0.0013088556441852466
feature_12,0.0024691358024691245,0.0004489337822671135
feature_6,0.002693602693602681,0.000897867564534227
feature_1759,0.0029180695847362383,0.000897867564534227
feature_8,0.003142536475869795,0.0010996586948521514
feature_1771,0.003815937149270465,0.0011445610580455132
feature_3,0.003815937149270465,0.0008978675645342272
feature_2,0.003815937149270465,0.0005498293474260757
feature_4,0.004040404040404022,0.0018235776441382545
feature_0,0.004040404040404022,0.0020816203132425727
feature_1,0.004489337822671136,0.0015872206087240053
feature_1744,0.005162738496071806,0.0011445610580455132
feature_7,0.005836139169472477,0.0010996586948521512
feature_1784,0.00628507295173959,0.0011445610580455132
